,slide_id
226,r2_Im228
227,r2_Im230
228,r2_Im232
229,r2_Im234
230,r2_Im236
231,r2_Im238
232,r2_Im240
233,r2_Im242
234,r2_Im244
235,r2_Im246
236,r2_Im248
237,r2_Im250
238,r2_Im252
239,r2_Im254
240,r2_Im257
241,r2_Im258
242,r2_Im260
243,r2_Im263
244,r2_Im264
245,r2_Im266
246,r2_Im267
247,r2_Im268
248,r2_Im269
249,r2_Im270
250,r2_Im273
251,r2_Im275
252,r2_Im277
253,r2_Im281
254,r2_Im287
255,r2_Im288
256,r2_Im289
257,r2_Im290
258,r2_Im291
259,r2_Im292
260,r2_Im293
261,r2_Im294
262,r2_Im301
263,r2_Im302
264,r2_Im303
265,r2_Im305
266,r2_Im314
267,r2_Im315
268,r2_Im317
269,r2_Im318
270,r2_Im319
271,r2_Im320
272,r2_Im321
273,r2_Im324
274,r2_Im329
275,r2_Im330
276,r2_Im331
277,r2_Im332
278,r2_Im333
279,r2_Im334
280,r2_Im338
281,r2_Im339
282,r2_Im343
283,r2_Im344
284,r2_Im347
285,r2_Im348
286,r2_Im351
287,r2_Im352
288,r2_Im354
289,r2_Im355
290,r2_Im356
291,r2_Im357
292,r2_Im358
293,r2_Im362
294,r2_Im365
295,r2_Im366
296,r2_Im369
297,r2_Im373
298,r2_Im376
299,r2_Im377
300,r2_Im383
301,r2_Im384
302,r2_Im385
303,r2_Im387
304,r2_Im388
305,r2_Im389
306,r2_Im390
307,r2_Im391
308,r2_Im392
309,r2_Im393
310,r2_Im398
311,r2_Im399
312,r2_Im400
313,r2_Im401
314,r2_Im402
315,r2_Im403
316,r2_Im404
317,r2_Im406
318,r2_Im407
319,r2_Im408
320,r2_Im414
321,r2_Im415
322,r2_Im416
323,r2_Im418
324,r2_Im419
325,r2_Im420
326,r2_Im421
327,r2_Im422
328,r2_Im424
329,r2_Im427
330,r2_Im428
331,r2_Im429
332,r2_Im432
333,r2_Im433
334,r2_Im436
335,r2_Im439
336,r2_Im441
337,r2_Im442
338,r2_Im443
339,r2_Im444
340,r2_Im445
341,r2_Im448
342,r2_Im449
343,r2_Im450
344,r2_Im451
345,r2_Im453
346,r2_Im454
347,r2_Im455
348,r3_G-1-L_left_half
349,r3_G-10-L_left_half
350,r3_G-11-R_left_half
351,r3_G-12-L_left_half
352,r3_G-13-R_left_half
353,r3_G-14-R_left_half
354,r3_G-15-L_left_half
355,r3_G-16-R_left_half
356,r3_G-17-L_left_half
357,r3_G-18-R_left_half
358,r3_G-2-R_left_half
359,r3_G-22-L_left_half
360,r3_G-23-R_left_half
361,r3_G-25-L_left_half
362,r3_G-27-R_left_half
363,r3_G-29-R_left_half
364,r3_G-3-R_left_half
365,r3_G-30-L_left_half
366,r3_G-31-R_left_half
367,r3_G-32-L_left_half
368,r3_G-33-R_left_half
369,r3_G-34-L_left_half
370,r3_G-35-R_left_half
371,r3_G-37-R_left_half
372,r3_G-38-L_left_half
373,r3_G-39-L_left_half
374,r3_G-6-L_left_half
375,r3_G-8-R_left_half
376,r3_G-9-R_left_half
377,r3_N-1-L_left_half
378,r3_N-10-R_left_half
379,r3_N-11-L_left_half
380,r3_N-12-R_left_half
381,r3_N-13-L_left_half
382,r3_N-14-R_left_half
383,r3_N-16-R_left_half
384,r3_N-17-L_left_half
385,r3_N-18-R_left_half
386,r3_N-2-R_left_half
387,r3_N-20-R_left_half
388,r3_N-21-L_left_half
389,r3_N-22-R_left_half
390,r3_N-23-L_left_half
391,r3_N-24-R_left_half
392,r3_N-25-L_left_half
393,r3_N-26-R_left_half
394,r3_N-27-L_left_half
395,r3_N-28-R_left_half
396,r3_N-29-L_left_half
397,r3_N-3-L_left_half
398,r3_N-30-R_left_half
399,r3_N-31-L_left_half
400,r3_N-32-R_left_half
401,r3_N-33-L_left_half
402,r3_N-34-R_left_half
403,r3_N-35-L_left_half
404,r3_N-36-R_left_half
405,r3_N-37-L_left_half
406,r3_N-38-R_left_half
407,r3_N-39-L_left_half
408,r3_N-4-R_left_half
409,r3_N-40-R_left_half
410,r3_N-41-L_left_half
411,r3_N-42-R_left_half
412,r3_N-43-L_left_half
413,r3_N-44-R_left_half
414,r3_N-46-R_left_half
415,r3_N-47-L_left_half
416,r3_N-48-R_left_half
417,r3_N-49-L_left_half
418,r3_N-5-L_left_half
419,r3_N-50-R_left_half
420,r3_N-51-L_left_half
421,r3_N-52-R_left_half
422,r3_N-53-L_left_half
423,r3_N-54-R_left_half
424,r3_N-55-L_left_half
425,r3_N-56-R_left_half
426,r3_N-58-R_left_half
427,r3_N-59-L_left_half
428,r3_N-6-R_left_half
429,r3_N-61-L_left_half
430,r3_N-62-R_left_half
431,r3_N-63-L_left_half
432,r3_N-64-R_left_half
433,r3_N-65-L_left_half
434,r3_N-66-R_left_half
435,r3_N-67-L_left_half
436,r3_N-68-R_left_half
437,r3_N-69-L_left_half
438,r3_N-7-L_left_half
439,r3_N-70-R_left_half
440,r3_N-71-L_left_half
441,r3_N-72-R_left_half
442,r3_N-73-R_left_half
443,r3_N-74-L_left_half
444,r3_N-75-R_left_half
445,r3_N-76-R_left_half
446,r3_N-78-R_left_half
447,r3_N-79-L_left_half
448,r3_N-8-L_left_half
449,r3_N-80-R_left_half
450,r3_N-81-L_left_half
451,r3_N-82-R_left_half
452,r3_N-83-L_left_half
453,r3_N-84-R_left_half
454,r3_N-85-L_left_half
455,r3_N-86-R_left_half
456,r3_N-87-L_left_half
457,r3_N-88-R_left_half
458,r3_N-9-L_left_half
459,r3_N-90-R_left_half
460,r3_N-91-L_left_half
461,r3_N-92-R_left_half
462,r3_S-1-L_left_half
463,r3_S-10-R_left_half
464,r3_S-11-L_left_half
465,r3_S-12-L_left_half
466,r3_S-13-R_left_half
467,r3_S-14-R_left_half
468,r3_S-18-L_left_half
469,r3_S-19-R_left_half
470,r3_S-2-L_left_half
471,r3_S-20-L_left_half
472,r3_S-21-R_left_half
473,r3_S-25-L_left_half
474,r3_S-26-R_left_half
475,r3_S-28-R_left_half
476,r3_S-29-R_left_half
477,r3_S-30-L_left_half
478,r3_S-31-L_left_half
479,r3_S-32-L_left_half
480,r3_S-33-R_left_half
481,r3_S-35-R_left_half
482,r3_S-4-L_left_half
483,r3_S-6-R_left_half
484,r3_S-9-L_left_half
